,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids
810,117458133,english,I didn't realise my computer was under spec to run a 30 year old game with wide screen. I'm not sure how it takes a 4.2ghz processor to run this compared to other games I can run VERY EASILY but get sub par frames with this.,1655991382,1655991382,False,15,2,0.618294119834899902,1,True,False,False,76561197992738696,2306,100,24,24,24,1655991005,1794960.0
811,117450110,english,"An Epic Collection! I've got not too much problems with it. It runs smoothly at a stable 60FPS. However, I wouldn't agree with putting a DRM because there are some other people who are suffering from this due to Denuvo taking down performance.

The only problems I had are:
- Drop Dash in Sonic 1 locks the controls
- Muffled Sonic 3 & Knuckles Soundtracks
- Getting Forced to open Nvidia Control Panel and force the game to use a dedicated GPU so it won't lag as heck.

Other than that. The games are perfectly good. I hope Sonic Origins keeps getting patched though so we can finally have the ultimate experience!",1655977345,1655986524,True,29,4,0.615520119667053223,0,True,False,False,76561198882274069,40,4,538,538,118,1656057362,1794960.0
812,117455847,english,"I was hyped for this one. These were games I grew up with, playing Sonic 3 until the built-in memory died and could no longer save my progress. I wanted to like this - and I did. My brain was filled with the goody-good chemical as I played as Knuckles in STH2. 

But the *price I paid* to get that gooey nostalgia just made me feel ripped off. Sonic Origins is nice - they've added some fun images to unlock, they've smoothed the frame rate and they've made them widescreen. And the new animated intros/outros like the shorts that we saw circulating Mania's launch. And that's it. Ignoring those, it's a handful of Mega Drive titles that have appeared on most consoles in some form or another for a fraction of the price that Sega is asking for here and now.

I liked it. I'd play it. But not until it comes on sale. In the mean time, refunded.",1655987746,1655987746,False,16,0,0.60576474666595459,0,False,False,False,76561198330118706,301,21,91,91,91,1655984120,1794960.0
813,117480315,english,"My brother in chaotix why are you playing this when you could be playing Forever, CD Decomp, Absolute, and AIR.",1656023704,1656023704,False,10,1,0.602342665195465088,0,True,False,False,76561198112790754,226,35,620,620,72,1656056873,1794960.0
814,117455249,english,"Música distorcida e de baixa qualidade, fora que Carnival Night/Ice Cap/Launch Base parecem que foram tirados dos midis de S&K Collection ao invés do proto de alta qualidade.

APESAR DO JOGO LITERALMENTE USAR AS MÚSICAS DO PROTÓTIPO NO MENU DE COMPETIÇÃO E NO BLUE SPHERES???????????",1655986701,1655986701,False,6,1,0.595588266849517822,1,False,False,False,76561198025207118,669,52,56,56,13,1656032196,1794960.0
815,117442157,english,"- Denuvo DRM to ensure the game runs at an absolutely abysmal speed
- Butchered prototype versions of the Sonic 3K tracks and an ABHORRENT new super theme
- mission mode with blocks and hidden springs strewn about
- lame DLC that hardly adds any worthwhile content for its price
- lacks features from even the original taxman remakes
Sonic 3K is the only worthwhile thing here and even then I wouldn't say it's worth it",1655959924,1655959924,False,30,0,0.584347367286682129,0,True,False,False,76561198928130703,63,1,31,31,14,1655960977,1794960.0
816,117443718,english,"Wow Sonic Origins looks great!! It would really suck if sega made it unplayable and run like shit for people who have bought it! Oh wait... this is sega, so of course I should have expected to pay for the deluxe edition and not be able to run it without crashing even though my specs are far above the recommended. Also loved watching the opening in 10fps. Great job sega, should have listened to the fans when they said to drop Denuvo.",1655963355,1655963355,False,38,2,0.583581149578094482,0,True,False,False,76561198353214360,73,4,14,14,7,1656054636,1794960.0
817,117451855,english,"I hate to say it, but I cannot recommend this game at all in its current state. As you can see I barely have any playtime, because I can't even LOAD INTO THE GAME. Every time you get to the main menu loading screen it crashes to desktop. I've re-booted the game continually just to crash every single time. And the main menu loading screen causes a weird FPS drop where it looks like its going 10 frames per second taking forever to even load the damn menu. 

Terrible FPS drop out of no where and frequent crashes. Do not recommend at all unless Sega patches this. Sucks I really wanted an optimized remaster of the OG games and got met with a money sink instead..... Thanks SEGA",1655980804,1655980804,False,7,1,0.579870700836181641,0,True,False,False,76561198059009242,28,10,62,62,10,1656013100,1794960.0
818,117466640,english,Museum > Options > Graphics > Anti-Aliasing > Off,1656003411,1656003411,True,5,0,0.575438618659973145,0,False,False,False,76561198096871946,208,9,403,403,314,1656014252,1794960.0
819,117451312,english,"Bad:
-Denuvo
-Sonic 3 replaced music (can't mod that because of Denuvo)
-Overpriced
-Anniversary modes removes life system, so you have infinite lives. I don't see the purpose if it's to make it """"easier"""" for modern audience, it's not like those games are insanely hard
-No more time limit in Anniversary mode (depends if it's a good or bad thing to you)

Good:
-In-game currency to unlock stuff in the museum
-BIG ARMS was kept (YES)
-Drop Dash added
-Widescreen
-Animated cutscenes
-Hard missions
-Mirror mode
-Blue sphere mode available
-Achievos

Verdict: Even if some of the cons bothers me, it's not a big deal, the Sonic fanbase are usually crybabies. This collection of the main games is pretty much what you would want if you wanted more classic Sonic content, so yeah if you want to do more with classic Sonic, go for it.
Else, you can still go for S3C or any R-hack !",1655979821,1656015276,True,5,0,0.570198655128479004,2,True,False,False,76561198078112034,189,9,413,413,337,1656032331,1794960.0
820,117476024,english,"Nevermind Denuvo. Nevermind the bloated 7gb download for 200mb roms. Nevermind the anniversary mode breaks some of the physics in the game.

The new music for Carnival Night, Ice Cap and Launch Base zones are so bad, the composer should be crucified. Really. If sega cared even a tiny bit, they would have hired someone with proper knowledge to make new tracks. Action 52 had better music than these new zones. Play the originals in whatever way you like, honor Sonic that way, but do not honor this minimal effort garbage.",1656017628,1656017628,False,15,0,0.568585813045501709,0,True,False,False,76561198017239336,556,17,64,64,61,1656019223,1794960.0
821,117441339,english,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣀⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣀⠤⠄⠒⠋⠉⠉⠉⠉⠉⠉⠉⠑⠒⠢⢄⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⢀⡠⠖⠉⠀⠀⠀⠀⠀⠀⠀⠀⢸⠋⣑⡦⣄⠀⠀⠀⠈⠙⠢⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠴⠿⠷⠶⣶⣦⣤⣤⣀⡀⠀⠀⠀⢸⣿⡀⠉⠛⢽⢦⣀⠀⠀⠀⠀⠑⢄⣀⣀⣠⡤⢴⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠈⠙⣻⡿⠟⠒⠀⠀⢾⣙⣇⡠⠖⠋⠉⡉⠀⠀⠀⠀⠀⠈⠻⡏⠀⠀⡸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢀⡤⠊⠁⠀⠀⠀⠀⠀⠈⠿⠏⠀⡠⠊⢉⣉⡉⠲⢄⠀⠀⠀⠀⢹⣄⣰⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⡰⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⠁⡼⠋⠉⠙⢷⣌⣣⡀⠀⠀⠚⣡⡯⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⢀⡞⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠇⣸⠀⠀⣠⡀⠀⢻⣟⠓⠀⠀⢸⢿⠷⡞⠉⠒⢄⠀⠀⣀⡀⠀⠀⠀⠀
⠀⢀⡞⠀⠀⠀⠀⠀⠀⠀⣀⣤⠀⠀⠀⠀⠀⠀⢿⠀⢀⣯⡽⠀⠀⢿⡄⠀⢸⣿⣸⠀⠈⢆⠀⠈⡷⠉⢁⣈⣑⣄⠀⠀
⠀⡸⠀⠀⠀⠀⣀⣤⣶⣿⡿⠋⠀⠀⠀⠀⢀⣠⡬⢧⣸⣿⠃⠀⠀⠀⢣⣀⣾⣿⣏⡀⠀⢀⡇⠀⡇⡴⢉⣀⠤⠼⣧⠀
⢀⠇⠀⠀⣠⣾⠿⠛⠉⡟⠀⠀⠀⠀⠀⢳⣼⡋⢶⢾⡉⠓⠤⡠⠤⠒⠊⠙⣿⣿⠿⠃⠀⣸⡇⠀⢉⣇⡼⢀⡠⠤⣼⡇
⠘⠀⣠⡾⠋⠁⠀⠀⡼⠀⠀⠀⠀⠀⣴⣾⣿⣷⣌⡑⠛⠢⠄⠀⠀⢀⣀⡤⠚⠁⠀⠀⣰⡇⠹⣶⡏⠀⢹⡏⢀⣠⣼⠀
⢸⡾⠋⠀⠀⠀⠀⠀⡇⠀⠀⠀⣠⣾⡿⠟⢛⣻⠿⠛⠋⡿⠓⢛⡽⠟⠣⣄⠀⠀⠀⠀⢿⠾⡄⠙⠳⠤⣤⡭⠿⠛⠁⠀
⠀⠁⠀⠀⠀⠀⠀⢰⡇⠀⠀⣴⡿⠋⡴⠊⢁⡠⠴⠚⡏⠀⢀⡏⠀⠀⠀⠈⢏⠒⠢⠒⠉⢦⡀⠀⣰⡾⠋⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⢠⡇⠀⣼⠋⠀⠀⢧⠀⠘⣿⢳⢤⣸⣦⡀⡇⠀⠀⠀⠀⢸⠓⠦⠤⠔⠊⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢇⣸⠁⠀⠀⠀⣼⣷⣤⠎⠘⢒⡇⠈⠉⢻⡄⠀⠀⢀⡞⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠘⡇⠀⠀⠀⠀⠘⢺⣶⠆⣠⠞⠁⠀⠀⢸⠱⣤⣴⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣄⣀⠀⢀⢠⣿⡾⢿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢘⣷⡿⠿⡿⠛⡿⣹⠁⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡰⠁⣰⢁⠇⢰⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⠤⢴⠁⢠⣿⣞⣀⣼⠷⠦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⠁⠸⣤⡯⠤⠟⠛⡦⠀⣀⠤⢶⡃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⠞⢷⡦⠀⠀⢠⡔⢯⠁⣀⣉⣉⡠⢿⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡤⠜⠓⠶⣤⣄⣀⣀⣼⡞⠛⡟⠉⠀⠀⢀⠔⠛⠓⠢⢄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣾⣁⣀⡀⠀⠀⠀⠑⢄⠀⠀⢧⣼⠀⠀⠀⡴⠁⠀⠀⠀⠀⠀⠈⠳⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣠⠞⠁⠀⠀⠀⠉⠢⡀⠀⠀⠈⡆⢀⣾⣿⣀⣀⢸⡁⠀⠀⠀⠀⠀⠀⠀⢀⣹⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⡴⠁⠀⠀⠀⠀⠀⠀⠀⠘⡀⠀⣠⡿⠟⠁⠉⠉⠛⠛⠛⠿⠶⠶⠶⠶⠿⠛⠛⠋⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣥⡀⠀⠀⠀⠀⠀⢀⣀⣤⡷⠟⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠉⠛⠻⠶⠶⠾⠛⠛⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",1655958183,1655958183,True,85,37,0.564672529697418213,0,True,False,False,76561198023928362,173,111,427,427,12,1656005905,1794960.0
822,117450422,english,"Game is terrible yet. It crashes almost at every loading. Why would it be so demanding ? People tell me it might be my outdated graphic card but if this game can't run better on my current system I may have to request a refund unfortunately.
Also I'm reading in other reviews that the mapping doesn't even allow to use the directional cross sometimes ? What the hell, how can there be so many dumb issues on games like this at launch ???",1655977965,1655980529,False,5,0,0.563145339488983154,0,True,False,False,76561198107385672,442,135,29,29,29,1655977844,1794960.0
823,117457968,english,"It's nowhere near as bad as some people make it out to be in their reviews but there are still some glaring issues.

The biggest one for me is the image quality, for some reason the games don't look very sharp. It almost looks like like they scaled the game up to 720p internally, then used interpolation for the rest. I'm not sure if this is what they did but it still doesn't look very great.

There's also a disgusting lack of customizability. When you play the game in anniversary/story mode you're forced to play with spin dash, drop dash, and infinite lives. Why can't we toggle these off? Why are all these settings are bundled together?

Drop dash is also another issue because it just feels... wrong. The way they implemented it feels rather inaccurate to Mania. This wouldn't be a huge issue to me normally because I don't even want to play these games with drop dash, but as I said we cannot really turn it off so... yeah...

And of course there's also the issue with the replaced music in Sonic 3. I love the original protoype tracks but these replacement tracks somehow manage to be much worse than those leaked proto tracks which is baffling.

Outside these issues this is a fantastic collection. Finally being be able to play these games in widescreen in an official fashion is a blessing, the option to retry special stages is awesome, the entire recreation of Sonic 3&K here is super well done, and the menus are rather pretty. I'm really enjoying the mission mode as well, though it isn't exactly mindblowing stuff. Same with the gallery I guess, there are some songs and concept art to unlock but it isn't going to hold your attention for too long.

And I mean, in the end, this is a collection if 3 fantastic games (and Sonic 1), it would be hard to completely hate it unless they messed up the games real bad.

I guess in the end I think the collection is good, just not $40 good. It's not as big of a disaster as Sonic Colors Ultimate that's for sure, I cannot believe they actually had the balls to release that mess.

Also apparently some people are having performance issues but idk it worked fine on my PC lol",1655991132,1655991132,False,8,0,0.558128297328948975,1,True,False,False,76561198223910100,522,23,380,380,164,1656031093,1794960.0
824,117460634,english,The game has really poor optimization and lags constantly.,1655995097,1655995097,False,12,1,0.557911396026611328,0,True,False,False,76561198348748457,57,19,58,58,35,1656046853,1794960.0
825,117442474,english,fun fact the game wasn't working because I had my global settings on my integrated cpu instead of nvidia I deserve more than 3 jesters for this ,1655960710,1656024561,True,4,1,0.556155562400817871,0,True,False,False,76561199013510711,40,7,471,471,9,1656057173,1794960.0
826,117443288,english,"The intro cutscene played at 10 fps on start up, and after resetting, presuming that would fix it, the game now crashes on the title screen, every time. I don't usually leave reviews, but as someone who owns all of these games already, who purchased it with all the pre-order bonuses anyway, this is a stinging and disappointing version of this collection For the love of all that is good and holy please fix how it runs fast, I would like to play the game I paid for. Once that's fixed, I'll remove this review.",1655962470,1655962470,False,10,0,0.554624557495117188,0,False,False,False,76561198361064298,90,1,21,21,11,1656033382,1794960.0
827,117445157,english,Can't even run the intro cut scene without having a seizure. :(,1655966745,1655966745,False,9,1,0.553868651390075684,0,True,False,False,76561198287028896,62,6,154,154,10,1656056563,1794960.0
828,117469944,english,TOtal DOG SHIT do not buy just use a emulator its a way better experience,1656009077,1656009077,False,5,0,0.551133155822753906,0,True,False,False,76561198295112534,24,9,118,118,118,1656007739,1794960.0
829,117483253,english,"This collection is fucking embarrassing. It runs like dogpiss and while playing was the first time I've ever had a classic sonic game hurt my eyes with how poor the screen scrolling is. The lack of customization is insane for the price, the price in general is crazy since for roughly 7 dollars (on sale (CAD)) you can buy all the games then use fan remasters that have been made since it took them so damn long to bring these games over to begin with, or I should say, you could have bought all the games since they took them down with the collections release. I wouldn't even be that mad at the collection since it (probably I hope) runs on consoles well, and on pc you could just use the fan remasters, but nope, they took them down so you could buy this overpriced piece of trash. Refunded thank you!",1656028170,1656028170,False,5,0,0.549551486968994141,0,True,False,False,76561198354062977,78,3,89,89,89,1656027438,1794960.0
830,117496486,english,"The remasters here are good - not perfect, but they're for sure the best official versions of these games in *most* aspects. Lots of issues and bugs aside (especially with Sonic 3), the package is serviceable. But the wrapper around it is definitely the biggest disappointment here. Museum has barely anything that's ""new"" apart from animatics and a few pieces of concept art, all the deluxe edition DLC is just a total waste, and the extra modes feel thrown together with very little care or thought (missions in particular). It's certainly a steep price to pay, that's for sure. There's clearly love put into this package - but it feels rushed and empty, and that's hardly surprising given the last time Sonic's had a game release on his birthday :(",1656048980,1656048998,False,2,0,0.547900974750518799,0,False,False,False,76561198060039172,1122,134,214,214,184,1656057868,1794960.0
831,117486616,english,DO NOT buy this game it's a sham and overall not worth 40$,1656033479,1656033479,False,4,0,0.54762190580368042,0,False,False,False,76561198880632068,91,7,125,125,125,1656004380,1794960.0
832,117480337,english,"Sonic Origins is a fantastic game! 

The issues only arise because the game doesn't register your graphics card. You need to go into computer settings, go to system, go to display, graphics settings, select Sonic Origins from the steam file on your computer through the C drive, go to options of Sonic Origins, change the settings from Let Windows decide to High performance. Click save and all the lagging worries and crashing will go away. 

Once this is fixed, you will love this game for any classic fans or those wanting to see how the series began.",1656023737,1656023737,True,3,1,0.547325074672698975,0,True,False,False,76561198162839370,29,1,284,284,277,1656025048,1794960.0
833,117441980,english,"SONIC IS BACK WITH HIS BRAND NEW 4 FOR $40! GET IT WHILE IT LASTS!

Edit: It seems I have made a severe and terrible mistake. As Comment #3 pointed out in a rude manner because they couldn't handle a simple joke and nearly ruined their pants over it. This game is NOT worth 4 for $40. This game is worth 4 for $39.99, and $39.98 on sale. I am deeply sorry.",1655959562,1656024698,True,34,15,0.547303318977355957,7,True,False,False,76561198133679359,357,147,128,128,30,1655965457,1794960.0
834,117460427,english,ITS NOT WORKING IT JUST CLOSES ITS SELF ONCE I PRESS ENTER OR K.,1655994788,1655994788,False,4,0,0.546894848346710205,0,True,False,False,76561199238432524,6,1,42,42,22,1656016878,1794960.0
835,117486721,english,"Feels like they put in the absolute minimum amount of effort humanly possible, the only things to come from this collection are the Tyson Hesse animations. If these were more modern games it would be one thing, but how hard is it to get a collection of genesis games that were literally already remade and gift-wrapped for you right?",1656033664,1656033664,False,3,0,0.546253442764282227,0,False,False,False,76561198061340161,165,4,33,33,28,1656035879,1794960.0
836,117470259,english,"not worth $40-50 USD. graphics are blurry, sound effects are missing, drop dash is a bit intrusive (in 3&K where it is mapped to the same button as the insta-shield), and there's a weird premium currency to get stuff from the museum. The new animations before each game are great, though.",1656009641,1656009641,False,5,0,0.545586466789245605,0,True,False,False,76561198966964448,41,1,58,58,58,1656008715,1794960.0
837,117482369,english,"What should have been a smash-hit celebration of the greatest games of Sonic's history is instead a lackluster collection of ports that are universally worse than even the mobile versions. This is currently one of the worst ways to play Sonic 1-3 or Sonic CD.


- The game uses poor sprite scaling (likely linear/bilinear rather than integer) that makes the in-game graphics look blurrier than Mania or any of the mobile remasters. This does not appear to be a problem with any other platforms.

- The UI looks astonishingly blurry on high-resolution displays, as if it was created for a 720p  display and then stretched with, again, poor filtering.

- The sharp/smooth/CRT filtering options from previous releases have been completely removed.

- There is no way to play the games in the widescreen ""remastered"" mode with the original lives system. You're required to either use the new coins system that removes lives as a mechanic or play in a letterboxed square.

- The game does not obey Windows display scaling. Running in a borderless window will cause the game to take up a small chunk of the display.

- The game has vsync issues. I get screen tearing issues owing to the game locking to 59fps instead of 60fps.

- The music used for Sonic 3's Carnival Night, Ice Cap, and Launch Base zones are sharp downgrades from the prototype versions people thought we were getting. Sega directly stated these would use the original genesis soundchip, but they instead appear to be based on MIDI versions from the mid-90s PC collection. It's rough - Carnival Night in particular sounds like it's from a completely different system, terribly muffled/muddy and with a melody that's almost entirely absent due to poor mixing.

- Bugs that were present in the original release of Mania have found their way back in, including bad Tails pathfinding. There are lots of scenarios where Tails will end up stuck on springs off-screen, producing terrible noises.

- There are new and exciting physics bugs in Sonic 3 surrounding changing water levels and almost every stage gimmick.

- Drop Dash locks your direction in Sonic 1 and Sonic 2, and the way it interacts with slopes in those games makes it basically unusable.

- The DLC is a blatant cash grab, and would've just been cute add-ins for any other collection.

- The game's encrypted with Denuvo, so while some of this can be fixed by mods (like sound files), expecting anything deeper is a tall order. For the price, the community shouldn't be expected to fix the game's shortcomings.

I have a lot of other nitpicks (why are the options are tucked away in the Museum, why can you not change keyboard key binds, and why can you not move with the arrow keys?), but almost every one of these is a dealbreaker. This release is astonishingly buggy and rushed, and until/unless Sega addresses some of the many issues, this is just a worse way to play games you can already play just about anywhere else.

I can't believe they want $45 for this.",1656026823,1656030963,False,2,0,0.545454561710357666,0,True,False,False,76561197999751945,844,9,68,68,68,1655961420,1794960.0
838,117479343,english,"They delisted Sonic 1, 2, 3 and Sonic CD for this??? What a disgrace.",1656022356,1656022356,False,3,0,0.545454561710357666,0,True,False,False,76561198271161870,305,72,264,264,112,1656040713,1794960.0
839,117478746,english,"On one hand an official 16:9 port of sonic 1-3&K on PC is great, on the other 45$ is a waay too much for 30 year old games I've already played, even if I love those games to death
Wait for a sale",1656021521,1656021521,False,2,0,0.545454561710357666,0,True,False,False,76561198052102834,342,36,74,74,74,1655964062,1794960.0
840,117466790,english,"this game blows, sure they'll patch it out soon hopefully but i dont care, if many people are experiencing the same issues like me where we literally cant play the game because it's broken, then you fucked up thats for sure.

i dont care if it's updated and it actually works, the game being functional is what i was expecting at launch with no updates. sure, blame me for pre-ordering it because i was hyped over games i already own legally via the ultimate genesis collection emulators and SF1, S2A or S3 AIR and owning Sonic CD prior, but i was really happy to see these games have an official remastered version that arent exclusively on mobile. but when i pre-order, i am expecting a functional product, and that's not what many people and i got",1656003603,1656003603,False,3,0,0.545454561710357666,0,True,False,False,76561198955201992,32,4,20,20,18,1656008743,1794960.0
841,117449730,english,"This collection is way too expensive, you can get Mania for like half the price. The keyboard controls suck as well, you can't use the arrow keys at all. But don't worry, YOU CAN USE WASD AND THE MOUSE INSTEAD!

For the rest of the playtime i used a PS4 controller, and it was fine. It's just the classic Sonic games, nothing much to write home about. Mirror mode is good if you want to play the game backwards, and the mission mode has a couple of missions that are pretty fun. Boss rush was good as well. But honestly, I just found myself tolerating this game for the 2 hours I played it. i didn't despise playing it, but I didn't really enjoy it. The only joy I got was when me and my friend started laughing at some of the weird stuff that happened.

Oh yeah, the cutscenes were pretty nice as well, and the fact we could play as the other characters was cool.

Don't buy this, wait until it goes on discount and maybe then it'll be worth it.",1655976621,1655976621,False,4,0,0.545454561710357666,0,True,False,False,76561198168846822,154,14,142,142,142,1655975832,1794960.0
842,117464008,english,sonic,1655999862,1655999862,True,3,0,0.54356849193572998,0,True,False,False,76561198274210995,136,17,138,138,67,1656007855,1794960.0
843,117460603,english,lmao dont buy this until they've fixed all the bugs n lag n crashes. hard pass,1655995052,1655995052,False,10,1,0.543275594711303711,0,True,False,False,76561198813927429,99,5,25,25,25,1655994865,1794960.0
844,117458643,english,you can't map controls to the arrow keys? Somehow? how do you mess that up,1655992199,1655992199,False,4,0,0.542785763740539551,0,False,False,False,76561197988225686,468,2,28,28,13,1655993119,1794960.0
845,117444801,english,"Just like mod the Michael Jackson tracks into the game lmao

edit: just 100%ed origins clocking in 10 hours. it's p fun highly recommend :D",1655965928,1656000436,True,10,0,0.542643368244171143,2,True,False,False,76561198333424914,589,5,1619,1619,30,1656062439,1794960.0
846,117482555,english,"I'm laughing reading some of these negative reviews man lol I can get over the music track replacements, it's a legal thing and it is what it is, I would much rather have some of the songs replaced than to have Sonic 3 once again not included.

 https://www.youtube.com/watch?v=_Uko0fCp86c&t=597s&ab_channel=TheD-Pad

I feel like a lot of the additional features make up for it, 60 FPS, widescreen, Special Stage Restart, Autosave checkpoints, the mission modes are actually a ton of fun and remind me of those NES Remix packs for the Wii U.  If I was a kid playing this for the first time and coming off the Sonic 1 or 2 movie hype I'd be losing my mind!

Older fans like myself who are expecting this to be a 1:1 faithful recreation of everything they remember from their childhood to stay the same are going to be disappointed.  This does a great job at repackaging these older games for modern audiences, and for everything else there's Day 1 Mods.

https://gamebanana.com/sounds/61710",1656027085,1656027386,True,7,0,0.542048156261444092,2,True,False,False,76561198024392918,350,4,455,455,181,1656043921,1794960.0
847,117468543,english,"Hoo boy, where do I start. First, a bit of background info; like many people looking at this game, I have copies of all these games accross multiple platforms. So for me, if you're going to charge £37 I'm going to want something extra. For me, the mirror mode and missions were that, as well as a good, high quality definitive version of the game. £37 is steep, but justifiable, I guess.

Firstly, uh, I guess I have to talk about the DRM. For me it worked fine with no noticible lag, but I can't say that that it'll work for everyone. Or work forever. Or work when the servers get shut down. Why does this game need DRM, Sega? Almost everyone wanting to buy this game has a version of it on some other platform. Or a way to access the original if they wanted to pirate it. I'd forgive almost everything else if it wasn't for this dumb descision.

For the graphics, I'll reiterate what other people have mentioned about the ""fuzziness"". These games are low resolution, and so are displayed ""pixelated"". However, the way they've implemented the scaling of graphics means there's a blurry line that ""blends"" between the edges between two pixels, making them feel less crisp. If you have the game, you can notice it really easily by pausing the game; the pause menu looks much crisper than the game itself. This is a mistake that people working with pixel art should be aware of, and it's not a mistake that should be made here (""Integer Scaling"" is what you want here).

And yes, there is an option for anti-aliasing; that is turned off for me. Turning it on makes things much more blurry (which is what you want if you're looking for an authetic CRT look). Wait, why is there no option for fake scanlines like Mania had?

Anyway, the new content, which I justified the steeper price to myself for.

The mirror mode... I think that's on me, I was expecting something better. I was hoping it started the level at the ending signpost, and you ran through the level backwards. Instead, it's just mirroring the screen so everything goes right to left. It's still cool and interesting, but not worth £37. Shouldn't be that hard to implement in an emulator either; just flip the display before rendering it.

The mission mode is lackluster. I was expecting more for £37. For each game in the collection, you get 15 missions (18 if you spend more money! Or preorder? I forget which). Each mission is less than a minute long and is some arbitary challange that you do, and its super easy to get an S. I would have like to have seen maybe 5 challanges per zone? I was hoping for some custom level edits (beyond what they've done by adding cubes and badniks to the existing levels). Or even something as simple as ""beat the entire level in 1:30"", or without getting hurt.

Spending money on a remake in the new engine of the old Sonic games is something I'm perfectly willing to do... Just not £37 on a subpar, DRM ridden cash grab. My condolonces to the people working on the game who genuinely wanted it to be a good, authentic remake.

One last thing... When playing the game, the mouse is not hidden and always visible. Come on Sega, why would you think that that's okay?

Edit: I've just learned that according to other reviews, if you owned the Sonic games on Steam via their ""classic collection"" emulation thing, they are getting removed from your library, even if you bought them. That's... Not great.",1656006539,1656007900,False,5,0,0.538278043270111084,0,True,False,False,76561198059628260,423,1,31,31,31,1656004274,1794960.0
848,117469233,english,"Refunded
Slow hog, terrible port, denuvo, blurry, can't change keyboard controls, different OST in S3&K...",1656007734,1656007734,False,4,0,0.53508758544921875,0,True,False,False,76561198017577802,308,1,10,10,10,1656006079,1794960.0
